epoch,loss,val_loss
0,0.013394273817539215,0.09315824508666992
1,0.00805597472935915,0.018468733876943588
2,0.004186856560409069,0.023518448695540428
3,0.0019130235305055976,0.00445632403716445
4,0.0009831117931753397,0.0026203193701803684
5,0.0008083134889602661,0.00013114267494529486
6,0.000646815518848598,0.002064933767542243
7,0.0005527347093448043,0.00013308937195688486
8,0.0004971136804670095,0.0004249493940733373
9,0.00047666035243310034,0.0005430176388472319
10,0.0004024794907309115,0.00017523295537102968
11,0.00038958186632953584,0.0004009190888609737
12,0.00040088093373924494,0.0006227390840649605
13,0.0003811198112089187,0.00020214072719682008
14,0.000361278944183141,0.0003117092710454017
15,0.0003606341197155416,0.00014659193402621895
16,0.00035264709731563926,0.0003894925757776946
17,0.0003498358419165015,0.00022578118660021573
18,0.00032871257280930877,4.364927372080274e-05
19,0.00031323207076638937,0.0005026303697377443
20,0.0003028621431440115,0.0002906162990257144
21,0.0003024729958269745,4.45509867859073e-05
22,0.00031242388649843633,9.318386582890525e-05
23,0.00027964942273683846,0.00015990233805496246
24,0.000273482030024752,3.3345095289405435e-05
25,0.00029025235562585294,5.379997310228646e-05
26,0.00027480977587401867,0.0002835956693161279
27,0.00024414449580945075,4.0116046875482425e-05
28,0.00024419277906417847,0.00015002890722826123
29,0.0002607781207188964,0.00026921628159470856
30,0.00024780002422630787,3.4844339097617194e-05
31,0.00023777240130584687,0.00022374278341885656
32,0.00024971255334094167,0.000327726302202791
33,0.0002627748472150415,6.178472540341318e-05
34,0.0002457514638081193,0.00011260217434028164
35,0.00022263485880102962,0.0003405715979170054
36,0.00023507919104304165,0.00018949787772726268
37,0.00022451579570770264,0.00010324377217330039
38,0.00024573522387072444,9.117505396716297e-05
39,0.00022486598754767329,0.00011080931290052831
40,0.00021020953136030585,0.00025634546182118356
41,0.0002028426097240299,2.860075983335264e-05
42,0.00019341119332239032,3.1527873943559825e-05
43,0.0002041972184088081,0.0003710669407155365
44,0.00019141261873301119,3.838519842247479e-05
45,0.00020278939337003976,2.8342945370241068e-05
46,0.00018324078700970858,8.893488120520487e-05
47,0.00019026351219508797,3.174317316734232e-05
48,0.00018779672973323613,6.372198549797758e-05
49,0.0001784621854312718,2.561808105383534e-05
50,0.00017047223809640855,2.4494260287610814e-05
51,0.00016930220590438694,9.740331006469205e-05
52,0.0001596457586856559,7.310424552997574e-05
53,0.00017107592429965734,5.194550612941384e-05
54,0.00015817198436707258,2.979279997816775e-05
55,0.00016528530977666378,8.010857709450647e-05
56,0.00016870749823283404,0.00016939213674049824
57,0.00017215033585671335,0.00012610777048394084
58,0.00016373791731894016,2.6872017770074308e-05
59,0.00016653063357807696,0.00018618199101183563
60,0.000167488818988204,5.248550223768689e-05
61,0.00014502614794764668,2.5409419322386384e-05
62,0.00016058934852480888,4.873079160461202e-05
63,0.00015865966270212084,4.49015133199282e-05
64,0.0001553080219309777,0.0002544172457419336
65,0.000163798060384579,6.82077297824435e-05
66,0.00015360541874542832,9.09745940589346e-05
67,0.00013865536311641335,2.1981542886351235e-05
68,0.00014022388495504856,9.003559534903616e-05
69,0.00013852644769940525,4.080747748957947e-05
70,0.00013320551079232246,2.633152143971529e-05
71,0.00013876339653506875,8.962595893535763e-05
72,0.00015821566921658814,1.9743703887797892e-05
73,0.000139718409627676,0.00014065408322494477
74,0.00014601121074520051,0.00014961592387408018
75,0.00013937543553765863,8.26339382911101e-05
76,0.0001264805905520916,2.4456259779981337e-05
77,0.00013587147986982018,4.215953595121391e-05
78,0.00012020059511996806,0.00010325712355552241
79,0.0001396809093421325,8.181265729945153e-05
80,0.0001250472414540127,0.0001111816382035613
81,0.00014190898218657821,5.6357996072620153e-05
82,0.00013772763486485928,9.545193461235613e-05
83,0.00011865374108310789,0.00015069775690790266
84,0.00011886186257470399,2.1920475774095394e-05
85,0.00013070242130197585,0.00017298466991633177
86,0.00013046653475612402,3.382693830644712e-05
87,0.00013011714327149093,2.1577261577476747e-05
88,0.00012614134175237268,2.825766205205582e-05
89,0.00012274888285901397,2.1515546904993244e-05
90,0.00013017650053370744,0.000154962734086439
91,0.00013029789261054248,0.00010598469089018181
92,0.00013595492055173963,0.0002126851468347013
93,0.00011210360389668494,9.929299994837493e-05
94,0.00013125983241479844,2.0061765098944306e-05
95,0.0001305121259065345,0.00035012312582693994
96,0.00012481211160775274,7.930259016575292e-05
97,0.00011299085599603131,2.901746665884275e-05
98,9.652373410062864e-05,4.121013262192719e-05
99,0.00011255453864578158,0.00010353759716963395
