epoch,loss,val_loss
0,0.00490009319037199,0.002725994447246194
1,0.0021215423475950956,0.00022269405599217862
2,0.0012418293626978993,0.00076730438740924
3,0.0009637984912842512,0.0007308651111088693
4,0.0008638054714538157,0.0005217923899181187
5,0.0007156525389291346,0.000517034437507391
6,0.0006513718981295824,0.00044845882803201675
7,0.0006229737191461027,0.000285260786768049
8,0.0005406722775660455,0.0006620957283303142
9,0.0005895195645280182,0.0005577041883952916
10,0.0005144538008607924,0.0005764373345300555
11,0.0004655224038287997,0.0003094442654401064
12,0.00044835745939053595,0.00021600574837066233
13,0.00042640429455786943,0.00031042326008901
14,0.00041536911157891154,0.00023273364058695734
15,0.00039971331716515124,0.00023664139735046774
16,0.0004076387849636376,0.000213795923627913
17,0.0004088555579073727,0.0006839553825557232
18,0.0004151127359364182,0.000331063405610621
19,0.00038112435140646994,0.0010201246477663517
20,0.00043761427514255047,0.0008748466498218477
21,0.00042159235454164445,0.00020973185019101948
22,0.00037345520104281604,0.0002110434725182131
23,0.00036090449430048466,0.00030286097899079323
24,0.0003444182511884719,0.00021416065283119678
25,0.00037002237513661385,0.0007883271318860352
26,0.0003330737818032503,0.0009844941087067127
27,0.00037345336750149727,0.00022177475329954177
28,0.00033318367786705494,0.00021067616762593389
29,0.00031947827665135264,0.00045750464778393507
30,0.0003066905483137816,0.00025759177515283227
31,0.00032758721499703825,0.00038403793587349355
32,0.00031306466553360224,0.0011371263535693288
33,0.0003659127396531403,0.00031193922040984035
34,0.0003605059755500406,0.0008695308351889253
35,0.00036764625110663474,0.00035647215554490685
36,0.0003182133659720421,0.0005110923084430397
37,0.0003041196905542165,0.0006772509077563882
38,0.00030334130860865116,0.0006933556287549436
39,0.00032042484963312745,0.00023263799084816128
40,0.0002982859150506556,0.00046533707063645124
41,0.00039063190342858434,0.00022989076387602836
42,0.0003627225523814559,0.0009549834067001939
43,0.0003773157368414104,0.001405202317982912
44,0.0003504377673380077,0.0002867094590328634
45,0.0003405955503694713,0.0003021713637281209
46,0.0002835745981428772,0.00021608747192658484
47,0.00031161803053691983,0.001138433231972158
48,0.00028465839568525553,0.0005817071069031954
49,0.0003353326173964888,0.0010146459098905325
50,0.00028953488799743354,0.00044213540968485177
51,0.00028707957244478166,0.0004946701228618622
52,0.00027299177600070834,0.00048325705574825406
53,0.00030547851929441094,0.00026979862013831735
54,0.0002981795696541667,0.0002094732190016657
55,0.0002521953429095447,0.00024764036061242223
56,0.000267296883976087,0.00035612244391813874
57,0.000265578884864226,0.0002869339950848371
58,0.0002678333257790655,0.0002720874035730958
59,0.000280989013845101,0.0003935942077077925
60,0.00032372321584261954,0.000812083831988275
61,0.00028325553284958005,0.000250142504228279
62,0.000254247774137184,0.0002084764273604378
63,0.0002399623772362247,0.00023234491527546197
64,0.00025838997680693865,0.0006141000194475055
65,0.0002732028369791806,0.0011008301516994834
66,0.0002824503171723336,0.0002545519091654569
67,0.00023313840210903436,0.0005933685461059213
68,0.0002517561079002917,0.0005101446295157075
69,0.00026623779558576643,0.00019995197362732142
70,0.00027392469928599894,0.00020059675443917513
71,0.00025851756799966097,0.0002451642067171633
72,0.0002213326224591583,0.00024549986119382083
73,0.00026058932417072356,0.0007880085613578558
74,0.0002784410899039358,0.00026038908981718123
75,0.0002790508442558348,0.0002784395182970911
76,0.0002791107981465757,0.0004064639506395906
77,0.00028705669683404267,0.00020342631614767015
78,0.0002574129612185061,0.0005037910887040198
79,0.0002751217398326844,0.00041911352309398353
80,0.00027205192600376904,0.00020952968043275177
81,0.00024396806838922203,0.00022436738072428852
82,0.00024612044217064977,0.00048118061386048794
83,0.0002486596640665084,0.0004306881164666265
84,0.00023949505703058094,0.0002490206970833242
85,0.0002786969707813114,0.00019925279775634408
86,0.00031571948784403503,0.0002821104717440903
87,0.0003666645206976682,0.001605309429578483
88,0.00026059505762532353,0.0002564692695159465
89,0.00022904131037648767,0.0004080923681613058
90,0.00022604504192713648,0.0002986438339576125
91,0.0002209534723078832,0.00032062229001894593
92,0.0002293829311383888,0.0007444696966558695
93,0.0003714273916557431,0.0017092035850510001
94,0.00026497922954149544,0.0005769324488937855
95,0.00024675176246091723,0.001676990301348269
96,0.00030568972579203546,0.00020011338347103447
97,0.0002700688492041081,0.00021358348021749407
98,0.00024800573009997606,0.0004497626796364784
99,0.00023148217587731779,0.00023074047931004316
