epoch,loss,val_loss
0,0.047450952231884,0.009698684327304363
1,0.009185523726046085,0.00024078699061647058
2,0.007017499301582575,0.00039474095683544874
3,0.004529705736786127,0.0003586294478736818
4,0.0035809914115816355,0.0005350612918846309
5,0.0029880707152187824,0.00037644177791662514
6,0.0027580552268773317,0.00020650819351430982
7,0.0024901428259909153,0.000143177603604272
8,0.0022390566300600767,0.00024349724117200822
9,0.002064957283437252,0.0004822776245418936
10,0.001933195278979838,0.00015772525512147695
11,0.0018846836173906922,0.00034021196188405156
12,0.0017349447589367628,0.000246529933065176
13,0.0019418455194681883,0.00041762704495340586
14,0.0017461449606344104,0.00032450439175590873
15,0.0015414342051371932,0.00019287271425127983
16,0.0014107555616647005,0.00018065575568471104
17,0.0014472624752670527,0.00011512313358252868
18,0.0013683255529031157,0.00018735603953246027
19,0.0012640386121347547,0.00010322159505449235
20,0.001285700360313058,0.00011231836106162518
21,0.0011848756112158298,0.0004519563808571547
22,0.0012471937807276845,0.00010676930833142251
23,0.0011864640982821584,0.00013765042240265757
24,0.0011674434645101428,0.0004350243543740362
25,0.0010797885479405522,0.00010821215983014554
26,0.001135548111051321,0.0004721877630800009
27,0.0010681911371648312,0.00012710662849713117
28,0.0010572905885055661,0.00010468618711456656
29,0.0011023017577826977,0.0001176143778138794
30,0.0010298718698322773,0.00032819766784086823
31,0.0009694108739495277,0.00010731886141002178
32,0.000980059034191072,0.00027804673300124705
33,0.001011269399896264,0.00011559091944945976
34,0.0008889930904842913,0.00012372260971460491
35,0.0009425075259059668,0.00010227495658909902
36,0.0008986452594399452,0.00010302501323167235
37,0.0009497235296294093,0.000223124647163786
38,0.0008914808859117329,0.00012570471153594553
39,0.0009237629710696638,0.0001036961330100894
40,0.0008237678557634354,0.0002563534944783896
41,0.0007881742785684764,0.0001101149246096611
42,0.0008064284338615835,0.0003359577676746994
43,0.000940944766625762,9.870433859759942e-05
44,0.0007823098567314446,0.00014564284356310964
45,0.000865053734742105,0.00012053258978994563
46,0.0008868740987963974,0.00018483093299437314
47,0.0007902293582446873,0.00011040534445783123
48,0.0007855113362893462,0.0004260751884430647
49,0.0007903429795987904,0.00018302712123841047
50,0.0007958808564580977,9.814171789912507e-05
51,0.0008633500547148287,0.0006243500392884016
52,0.0008738955948501825,0.00014226502389647067
53,0.0007887576357461512,0.00011992765939794481
54,0.0008662077598273754,0.0003704835253302008
55,0.0008307386306114495,0.00036514466046355665
56,0.0008140459540300071,0.0002843441616278142
57,0.0007860311307013035,0.00013352347014006227
58,0.0008587339543737471,0.00022602123499382287
59,0.0007111273589543998,0.0001009638945106417
60,0.0006789119797758758,0.00011162093142047524
61,0.0007550946320407093,9.79692122200504e-05
62,0.0006522490293718874,9.792307537281886e-05
63,0.0006944849737919867,0.00010775707050925121
64,0.000783182738814503,0.00010068152187159285
65,0.0007610775064677,0.0001032039726851508
66,0.0007448471733368933,0.0001682424044702202
67,0.0007864302024245262,0.00036699662450701
68,0.0006961901672184467,0.00011753575381590053
69,0.0006753287161700428,0.00014162258594296873
70,0.0006606673123314977,9.845790191320702e-05
71,0.0006679054931737483,0.0003426732437219471
72,0.0006935684359632432,0.00012011016951873899
73,0.0007081549265421927,0.00018385950534138829
74,0.0007060610223561525,0.00015330278256442398
75,0.0007435759762302041,0.00030480819987133145
76,0.0008312052232213318,0.00019935733871534467
77,0.0006739709060639143,0.00010753436072263867
78,0.0006460496806539595,0.00010866460797842592
79,0.0006420754361897707,0.0002680046600289643
80,0.0006727682193741202,0.0001003148645395413
81,0.0007556490018032491,0.0004992808098904788
82,0.0008057338418439031,0.0002661575563251972
83,0.0008180100121535361,0.0004658342513721436
84,0.0008058705134317279,0.00013358640717342496
85,0.0007443411159329116,0.00017197983106598258
86,0.0006497043068520725,0.00014049152377992868
87,0.000708644452970475,0.0006682992679998279
88,0.000651440816000104,0.00011216916027478874
89,0.0006119425524957478,0.00019295266247354448
90,0.0006563365459442139,0.00013145669072400779
91,0.0006562210619449615,0.00016438942111562937
92,0.0007160568493418396,0.00013693232904188335
93,0.0006764284335076809,0.0002263489441247657
94,0.0006836165557615459,0.00018809335597325116
95,0.0006561358459293842,0.0002799853100441396
96,0.0006406474276445806,0.0001031239953590557
97,0.0006484544137492776,0.0001454528101021424
98,0.0005664718919433653,0.00010121962986886501
99,0.0006741604302078485,0.0001876462047221139
